"","logFC","logCPM","LR","PValue","FDR"
"YLL062C_mRNA",2.31792255034271,4.40759934901443,89.4648488395926,3.1213546174663e-21,7.41931862982936e-20
"YML119W_mRNA",2.01926368177715,4.91617933490856,89.4351808255876,3.16851621210634e-21,7.5005531316091e-20
"YHR007C_mRNA",-2.67511456396686,8.2457603496649,89.3317176889959,3.33863304375488e-21,7.87099773907272e-20
"YKL070W_mRNA",-2.62572946276775,4.61191346491381,89.2004836978888,3.56761714451452e-21,8.37664903525034e-20
"YOR065W_mRNA",2.9399865739307,8.18679604605079,88.6230911423619,4.77680518164106e-21,1.11703751939914e-19
"YGR067C_mRNA",2.48313210258511,5.04747379041721,88.4654987451898,5.17292868729052e-21,1.20479177813669e-19
"YLR134W_mRNA",-2.37984471619668,7.7430529034952,87.9618524559777,6.67290648766071e-21,1.5478999145674e-19
"YBR089W_mRNA",2.35545423859669,3.87606469685572,87.6776203307491,7.7041175952744e-21,1.7799593292122e-19
"YGL251C_mRNA",-2.27040097971903,4.37204898228923,87.6232764509236,7.91872478619236e-21,1.82225316195407e-19
"YML104C_mRNA",-1.91254205995871,4.92398709531427,87.4011160621365,8.86004823801485e-21,2.03077931042753e-19
"YKL068W-A_mRNA",2.15328361324183,4.21193423555682,87.2021754624636,9.79759721900565e-21,2.23679531766706e-19
"YDR253C_mRNA",5.08113731053503,6.3398229190782,87.155170414792,1.00332384954588e-20,2.28157423424291e-19
"YNR043W_mRNA",-2.18841185259588,5.51474831360627,87.0365404936228,1.06534588332019e-20,2.41311287139507e-19
"YDR322C-A_mRNA",1.70798345535973,7.68765146523342,87.0025846082265,1.08379451236267e-20,2.44531136851827e-19
"YKL138C_mRNA",3.20733506346222,4.6597980565675,86.9926782667916,1.08923671191387e-20,2.44802772296285e-19
"YNL070W_mRNA",1.87279225245498,5.54859183785786,86.8688447376971,1.15961805558737e-20,2.59610615855528e-19
"YHR067W_mRNA",-3.11416808748388,3.70614433712886,86.6814466146579,1.27487225105624e-20,2.84154045262624e-19
"YDR090C_mRNA",-2.4512783272082,4.8490519834998,86.6749195061937,1.27908676884145e-20,2.84154045262624e-19
"YLR214W_mRNA",-2.06198688550317,4.53916966689399,86.4221353740358,1.45348895441244e-20,3.21661003857711e-19
"YLR024C_mRNA",-1.60241507220628,6.81288949386302,86.3933435319051,1.47480491044725e-20,3.25132563463484e-19
"YHR043C_mRNA",2.22764941822439,6.06179180939192,86.1773138178825,1.6450403999152e-20,3.61283397334987e-19
"YDR510C-A_mRNA",2.1699534821626,4.23951824794929,85.9034709808958,1.8893686332741e-20,4.13370955522395e-19
"YPR115W_mRNA",-1.75361180172945,6.73759306100139,85.6163155349866,2.18465447177832e-20,4.76172235056286e-19
"YPL185W_mRNA",2.38140174799897,4.96848788933638,85.5892763944278,2.21473264103853e-20,4.80913373482652e-19
"YGL117W_mRNA",2.9674831485536,6.37586745463354,85.5351482436089,2.27619475428279e-20,4.92408273435857e-19
"YJL196C_mRNA",-2.60029908318084,6.50521948076899,85.3449217183797,2.50604774446152e-20,5.40109394477976e-19
"YJL016W_mRNA",-1.78166326171461,6.57830085263705,85.196107625499,2.70193232930335e-20,5.80162123942608e-19
"YOR306C_mRNA",-1.8822699620926,5.68170813279845,84.6030630482922,3.64699779950631e-20,7.80187381109202e-19
"YCL057C-A_mRNA",1.91328192322895,7.5480059825154,84.2964349569512,4.25882437135932e-20,9.07711054205588e-19
"YLR447C_mRNA",-1.92606534334513,7.37336832635369,84.2880387416863,4.27694918301186e-20,9.08222738274872e-19
"YLR005W_mRNA",-2.06025639094989,6.09786290952696,84.2286362113934,4.40740378558801e-20,9.32496859544188e-19
"YDR171W_mRNA",3.04564876769251,9.71485712329588,84.1844885645375,4.50692851242972e-20,9.50073689335549e-19
"YNL129W_mRNA",-2.55710408160911,4.43060460214376,84.1350618497436,4.62102384057427e-20,9.70583043751162e-19
"YFR004W_mRNA",2.102390705517,7.09985201593943,83.9432640103301,5.09179623803089e-20,1.06558750256762e-18
"YBL100W-C_mRNA",7.51183622076196,1.67449537657736,83.923577366699,5.14275341425627e-20,1.07236619930484e-18
"YGL205W_mRNA",-2.42714515571291,4.7080854812147,83.626508561734,5.97662505415561e-20,1.24176209758283e-18
"YBR208C_mRNA",-3.01035453136527,8.15849091787574,83.5947620889633,6.07337721624634e-20,1.25734146240283e-18
"YHL024W_mRNA",2.01941399780431,5.61720000216348,83.4370055448258,6.57790430367142e-20,1.35692768778593e-18
"YCL074W",-3.05063644196379,3.10991497567645,83.3593313559727,6.84150971208252e-20,1.4062832774729e-18
"YDR379C-A_mRNA",2.34530414008009,6.05088611900361,83.2894095724681,7.08783105866675e-20,1.45174865939217e-18
"YIR027C_mRNA",-2.65039739482554,3.55699351189327,82.9159762519051,8.56164016684618e-20,1.74742168210967e-18
"YEL077C_mRNA",-4.72392844848103,2.54466703427253,82.6133715839057,9.97797832570545e-20,2.0293240425801e-18
"YGR254W_mRNA",-1.98701209665561,10.6571940478695,82.124455346927,1.27781723153317e-19,2.58970958924055e-18
"YNL289W_mRNA",3.09107595443651,3.54584680398828,81.983668823979,1.37215808581675e-19,2.77118360268445e-18
"YGR008C_mRNA",3.52403658697169,7.73090732594447,81.9689712183333,1.38240001415146e-19,2.78214023753967e-18
"YEL063C_mRNA",-2.00343227615097,8.13792365388139,81.8095056998915,1.49856069206282e-19,3.00544672130376e-18
"YJR161C_mRNA",-2.00789084477477,7.4990603437881,81.79887904238,1.5066398262404e-19,3.0111943378424e-18
"YOR161C_mRNA",-2.08223101141851,5.55964591413816,81.7726165221096,1.526793831606e-19,3.03233127341073e-18
"YKL066W_mRNA",2.03811290991518,6.31255505274097,81.7714239720053,1.52771537493511e-19,3.03233127341073e-18
"YKL016C_mRNA",1.62819035974721,8.62896401775927,81.6411651909198,1.6317963974951e-19,3.22782739449715e-18
"YML116W-A_mRNA",2.05956453400596,4.78012367177391,81.5761551960084,1.68636543220913e-19,3.32064345281838e-18
"YPR052C_mRNA",2.13024294348302,4.91019645776365,81.5716468368121,1.69021671594287e-19,3.32064345281838e-18
"YFR032C-A_mRNA",2.034742756212,7.13530925919264,81.32236144109,1.91744648887128e-19,3.7542952270239e-18
"YGR157W_mRNA",-2.73675569763031,7.1318828044133,81.2453667387273,1.9936244612657e-19,3.89026178657793e-18
"YPL262W_mRNA",1.93481827849117,7.87760116813837,81.1923817938956,2.04779867641827e-19,3.98252025420603e-18
"YDR461C-A_mRNA",2.42436369261751,4.64567450512737,81.121983916772,2.12206138565805e-19,4.11309616226876e-18
"YMR155W_mRNA",-2.02410891165282,5.39112691945668,81.0091352693603,2.24676662110024e-19,4.34024214163043e-18
"YDL079C_mRNA",2.33030297648776,6.17834440474684,80.6600936171188,2.68081688661734e-19,5.16146611236725e-18
"YNL134C_mRNA",1.66694225864654,8.5238440530221,80.6070494640495,2.75375341690434e-19,5.28427898207292e-18
"YEL062W_mRNA",-1.9831734354604,4.77502963438226,80.562180735671,2.81699609681796e-19,5.38773823020547e-18
"YOR387C_mRNA",-6.52131684767945,2.28978455652959,80.4823361154471,2.93315194204444e-19,5.59138139183125e-18
"YDR512C_mRNA",1.86889344322813,5.22068841891379,80.3412306507138,3.15026677912464e-19,5.98550688033682e-18
"YGR052W_mRNA",-2.51651407708686,4.39386211304893,80.3074539788949,3.20457921837037e-19,6.06873756239582e-18
"YHR186C_mRNA",-1.90206072638192,5.53534228922856,80.1722530892527,3.43152208286972e-19,6.47727828452794e-18
"YJR112W_mRNA",2.98552493536351,4.04090727823948,80.1360234249203,3.49502117513981e-19,6.57564896013275e-18
"YHR215W_mRNA",-2.19070308094334,4.79137610409098,80.1072261179519,3.54633107359068e-19,6.65052216917525e-18
"YGR260W_mRNA",-2.02421432463608,5.76580717883734,79.9687923537908,3.80370229104702e-19,7.11009204954292e-18
"YDL243C_mRNA",2.34234582153785,8.02054338645373,79.9126984040636,3.91323511601617e-19,7.29124065487401e-18
"YHR097C_mRNA",2.02257320019606,5.85385698445367,79.8383455199331,4.06329944284425e-19,7.54650083018275e-18
"YPL274W_mRNA",-3.08087129593735,5.77245616195422,79.7641506890251,4.21878267568053e-19,7.81015664574704e-18
"YBR256C_mRNA",2.03932739595525,6.69367364980542,79.482632916306,4.86482853026499e-19,8.97739603540274e-18
"YIL065C_mRNA",2.02754993247685,5.47261785375214,79.4694904971163,4.89729690068857e-19,9.00853085935579e-18
"YJR092W_mRNA",2.0891275944608,4.05420630427429,78.5688185928053,7.72593306299222e-19,1.41666632926486e-17
"YNL065W_mRNA",-2.49190274376654,4.83267246520617,78.4801080663581,8.08078624115142e-19,1.47704497876236e-17
"YOR027W_mRNA",1.7701772103803,7.64828499656016,78.2307349961416,9.16808802554426e-19,1.67050083392882e-17
"YOR298C-A_mRNA",1.85494902046076,9.13288507025967,78.1921806267673,9.34878592512577e-19,1.69806878941907e-17
"YDR314C_mRNA",-2.15946669920757,4.47301800444258,78.0535473607201,1.00284796833623e-18,1.81581500473669e-17
"YOR349W_mRNA",-1.81528975900009,5.33478223867244,77.7547002902215,1.16665321889759e-18,2.10084659726549e-17
"YDR461W_mRNA",2.29156354249884,3.7087809705995,77.7531975739219,1.16754113179055e-18,2.10084659726549e-17
"YGL188C_mRNA",2.22478445880834,6.14423240415666,77.449628479232,1.3615081272129e-18,2.4422580567645e-17
"YPL002C_mRNA",-2.71118344463903,4.79720056690806,77.2231719543475,1.52691558345806e-18,2.73048433747794e-17
"YBR173C_mRNA",1.61100331696096,6.41839997018849,77.2114419582899,1.53601107315148e-18,2.73827159213671e-17
"YDL007W_mRNA",1.68425682618614,8.06852604547118,77.1372321552021,1.59482309346779e-18,2.83436867319076e-17
"YOR390W_mRNA",-3.00467551981125,5.11314033687468,76.512019770059,2.18876725714833e-18,3.87801217094748e-17
"Q0297_mRNA",-2.76927259101141,4.86338740282173,76.3702198620457,2.35171097339968e-18,4.15397020867172e-17
"YCR026C_mRNA",-2.18815675330467,4.96707706140513,76.3513738676153,2.37426163001707e-18,4.18101682163981e-17
"YGR122W_mRNA",-3.22046997148763,3.4080763076119,76.2374183311784,2.5153014932424e-18,4.40791016045769e-17
"YFL050C_mRNA",-2.03628129377723,5.2639604634402,76.2350109639165,2.51836972463822e-18,4.40791016045769e-17
"YDR343C_mRNA",3.55478670440676,8.05737211749227,75.9872811028778,2.85497735881405e-18,4.98197861767672e-17
"YJL088W_mRNA",2.39990800670598,4.53592543879019,75.8040875139939,3.13251969444286e-18,5.44982944430781e-17
"YPR006C_mRNA",2.13547717084615,5.44476615493538,75.734199614516,3.24537658511621e-18,5.62921776445382e-17
"YKL065C_mRNA",1.79725912954191,6.61098849051614,75.5780171753852,3.51250395554531e-18,6.07431821773345e-17
"YGR257C_mRNA",-1.78767277078701,5.05425831539854,75.5576246475698,3.54896850031269e-18,6.11905733068839e-17
"YGL001C_mRNA",-2.62239227720666,6.10082256806426,75.3691201558597,3.90448981133882e-18,6.71200391377769e-17
"YJL172W_mRNA",-2.31276113559763,8.09002717611932,75.1824051486937,4.29174702387859e-18,7.35582516614919e-17
"YLR294C_mRNA",3.01864776343205,7.85938256642732,75.1232188129485,4.42234889757101e-18,7.55724474330478e-17
"YDR420W_mRNA",-1.84733230990253,6.47612539964666,74.9199053740695,4.9020270624538e-18,8.35224434003928e-17
"YOL077W-A_mRNA",2.91600596470674,8.19052764492565,74.6319818051114,5.67169197227484e-18,9.63520377407631e-17
"YHR090C_mRNA",2.58389615378143,5.45407814905662,74.4633943071198,6.1773136075578e-18,1.04633910255876e-16
"YDR405W_mRNA",2.86341238126617,5.7139319435012,74.4462658347,6.2311433991423e-18,1.05237088518848e-16
"YER186C_mRNA",-1.90995776106002,5.0092457763418,74.4282344616641,6.28831781299685e-18,1.05893071976297e-16
"YLL009C_mRNA",3.69032612319019,7.48537217280336,74.0579979919924,7.58552781147489e-18,1.27366304183369e-16
"YBR169C_mRNA",1.7393941582375,8.4780078555031,73.9657966440499,7.94823551928639e-18,1.33069589447531e-16
"YER056C_mRNA",-2.52625074363156,8.21522550906253,73.9204200030555,8.13306071319676e-18,1.35770400807585e-16
"YER136W_mRNA",-1.81062779830843,6.65186059025839,73.8839035777483,8.28491442675621e-18,1.37906817662662e-16
"YEL065W_mRNA",-2.44196059719784,4.50568808284194,73.8725292242777,8.33279158100915e-18,1.38305184402037e-16
"YGR043C_mRNA",1.73519213631458,7.2119720355652,73.7683847624559,8.78423127305232e-18,1.45380286054872e-16
"YJR034W_mRNA",1.69256571942028,4.87900815861723,73.5798197838474,9.66477501669896e-18,1.59496401418438e-16
"YHR182C-A_mRNA",-3.38018452604643,5.14812072012979,73.5662172046416,9.73160862789936e-18,1.60141798959392e-16
"YLR192C_mRNA",1.61867721844202,5.69155232644844,73.5423932133907,9.84977903744033e-18,1.61625919659816e-16
"YCR068W_mRNA",-3.35386945128305,3.58883781876279,73.296685106658,1.1155511010191e-17,1.82533233979783e-16
"YLR466W_mRNA",-5.54972219393812,4.99255202127032,73.2736753816514,1.12863210817472e-17,1.84151950757548e-16
"YKR031C_mRNA",-1.76172097970479,6.88569582987907,73.193417309966,1.17547149183694e-17,1.90833363115829e-16
"YLR218C_mRNA",2.48127759142959,4.91705325478612,73.1922128969218,1.17618901089396e-17,1.90833363115829e-16
"YMR136W_mRNA",2.04899796396067,5.50536656611943,72.8872811107177,1.37269957775437e-17,2.2209279442883e-16
"YKR013W_mRNA",2.38306608653502,5.44693106580507,72.5882685416881,1.59725737255111e-17,2.57295551713452e-16
"YOL109W_mRNA",3.09062124167759,8.60614758781963,72.585884478682,1.59918807245723e-17,2.57295551713452e-16
"YOR182C_mRNA",2.229445286096,8.3615631739665,72.5548827955594,1.6245079451583e-17,2.6064327475651e-16
"YBR088C_mRNA",1.88256587980658,4.51274728461827,72.4956474372129,1.67400752633636e-17,2.67841204213818e-16
"YNL013C_mRNA",2.98326191254462,4.14745412057133,72.4708083648572,1.69521049108911e-17,2.70484414268804e-16
"YGR175C_mRNA",-2.7055420328434,7.85577299216121,72.2311363991028,1.91411678534631e-17,3.04571309976868e-16
"YDR242W_mRNA",-1.6311736311597,5.76145250560808,72.057539582942,2.09013067115489e-17,3.31664691115128e-16
"YJL048C_mRNA",-2.28732765445275,6.21026525496077,71.8910358713506,2.27414695919204e-17,3.59875968117623e-16
"YLR346C_mRNA",2.5810082477016,3.9579383374831,71.6420242013492,2.58002849192614e-17,4.07165152168453e-16
"YIL075C_mRNA",1.96132051525743,8.59373789020703,71.5464489746639,2.70807505620769e-17,4.26208215930671e-16
"YNR022C_mRNA",2.65715555771845,5.43715236178659,71.391686475489,2.92903691555568e-17,4.5973144631113e-16
"YMR296C_mRNA",1.64523332990883,5.22805679672728,71.3169417977765,3.04212419950962e-17,4.76187245972021e-16
"YLR159C-A_mRNA",3.71348871007904,12.8858483515558,71.3065760301234,3.05814852529877e-17,4.77401780597991e-16
"YLR076C_mRNA",1.80514557260663,7.70942946819837,71.1652273255218,3.28527402811594e-17,5.11475546803172e-16
"YLR446W_mRNA",-1.74813573867274,4.83697047438197,71.1048510965005,3.38736180044837e-17,5.2595166019865e-16
"YPR194C_mRNA",-3.26800404855691,10.2573201562761,70.985817011735,3.598021417551e-17,5.57162780369292e-16
"YFR055W_mRNA",-3.52864846890686,4.80962736292381,70.9796599359932,3.60926753328466e-17,5.5740987358963e-16
"YGR138C_mRNA",-1.70391309739477,7.11122597329378,70.606866337658,4.35996929254321e-17,6.71551536899456e-16
"YLR094C_mRNA",1.86421630603117,4.2809143139342,70.4211646919369,4.79032215086268e-17,7.3587501977082e-16
"YLR045C_mRNA",2.18577256360699,5.10897468307627,70.3802580805028,4.89069184452336e-17,7.49300692147663e-16
"YER124C_mRNA",1.67805299285613,5.97644734109498,70.1440948923121,5.51268172432074e-17,8.42361101578746e-16
"YIL107C_mRNA",1.67410108807156,7.05488031606768,70.1014596393762,5.63312712126235e-17,8.5849451853328e-16
"YJL213W_mRNA",-2.45617139749608,3.27953037192773,70.0851179193467,5.67998758568613e-17,8.63358113024291e-16
"YMR162C_mRNA",-1.61183703479689,5.99866086356023,69.9844464180602,5.97739184652164e-17,9.06178879409685e-16
"YHR202W_mRNA",-2.14407020399796,5.23969911095702,69.9682104464878,6.02679416697821e-17,9.11276521164036e-16
"YNL173C_mRNA",1.69506964163909,6.04278331939027,69.9251055551848,6.15994319115041e-17,9.28977333474798e-16
"YIL074C_mRNA",1.57743569036012,6.04730208839027,69.8691471970515,6.33719546100392e-17,9.53219817259339e-16
"YDR363W-A_mRNA",2.62321771212654,6.21364858547404,69.826824014446,6.47463839620101e-17,9.71363931856028e-16
"YMR175W-A_mRNA",2.08603404004946,4.96994336834212,69.8196774565519,6.49813910365675e-17,9.72364027531642e-16
"YKL197C_mRNA",-2.04902257623427,4.67168544154873,69.5908905591046,7.29731425484852e-17,1.08912886656344e-15
"YMR001C_mRNA",1.88400505080285,4.50879967314789,69.5851272614963,7.31866779685089e-17,1.08950064934564e-15
"YER131W_mRNA",1.8770557850827,6.90442261628215,69.5044532438071,7.62421789851572e-17,1.13206896097241e-15
"YIL072W_mRNA",-2.31034105266302,3.79553054275902,69.3784500635019,8.12718140919038e-17,1.20365640562779e-15
"YBL001C_mRNA",1.70541478059643,6.5756762933227,69.3487180053258,8.25062328098163e-17,1.21881330104731e-15
"YDR500C_mRNA",1.42063880362954,7.25052635428602,69.2685164762841,8.59303927750245e-17,1.26615803231771e-15
"YDR432W_mRNA",1.62970776237042,5.13836338744978,68.7926633046869,1.09378851097237e-16,1.60756296167338e-15
"YPL238C_mRNA",2.01717890478131,6.35940028847182,68.3845339639916,1.34528543956296e-16,1.9721747966791e-15
"YER052C_mRNA",1.69228106192266,6.83426746474736,68.3090759254685,1.39776169968747e-16,2.04391685503667e-15
"YLR293C_mRNA",1.53792836685321,5.56088591982879,68.2756119175568,1.42168456348469e-16,2.07364899966858e-15
"YBR089C-A_mRNA",1.44431224055411,6.51345368087717,68.1398308411472,1.52302900511157e-16,2.21179639741513e-15
"YHL048W_mRNA",-1.64654318747072,5.41375536163125,68.1355062156839,1.52637294370493e-16,2.21179639741513e-15
"YIR033W_mRNA",-1.82524443170821,5.87141061141032,68.1335529613047,1.52788566926703e-16,2.21179639741513e-15
"YMR188C_mRNA",2.16507575027182,6.35971639785887,68.0300354557613,1.61023963707903e-16,2.32518603594212e-15
"YDR079W_mRNA",2.32750980654316,6.36679311653125,67.7808187181782,1.82718395854861e-16,2.63187395126603e-15
"YNL014W_mRNA",1.91493549217498,5.7553944528087,67.7753965664345,1.83221558138234e-16,2.63255651693144e-15
"YER150W_mRNA",2.15748399259659,9.58708323178859,67.709916288424,1.89408535304648e-16,2.71469900724478e-15
"YBR196C_mRNA",-1.6753632260008,8.68120728606617,67.6185895401467,1.98388227594753e-16,2.83636238264182e-15
"YLR258W_mRNA",1.43241794514938,7.59342485116945,67.6035611306336,1.99906175092875e-16,2.85100757367024e-15
"YKL160W_mRNA",2.08273425014971,6.57992221605665,67.5003478952171,2.10649917949971e-16,2.99683233024392e-15
"YOR391C_mRNA",-2.14753051595805,5.04929521724828,67.4582763936016,2.1519325076887e-16,3.053946477742e-15
"YLR436C_mRNA",-1.70778535305106,6.43257147276843,67.382168565401,2.23662716343683e-16,3.16636237647332e-15
"YFL018C_mRNA",1.41239592985631,7.87129618579852,67.2087438432765,2.44228522841096e-16,3.44905610740873e-15
"YPL006W_mRNA",-2.21945177370193,6.69589076909507,67.1762306778967,2.48289688139006e-16,3.4978566797339e-15
"YHR152W_mRNA",2.82757342519396,5.02068649270689,67.1477743827168,2.51899518831287e-16,3.54007693617887e-15
"YLR314C_mRNA",1.99092345655279,5.54421456224346,66.9150384657876,2.83464231182003e-16,3.97400339637681e-15
"YCR011C_mRNA",-1.40568328772107,7.16625290551495,66.9087197325064,2.84374267509842e-16,3.97710839984709e-15
"YPL158C_mRNA",1.79130789595703,5.11260301307813,66.7710883272178,3.04937778489577e-16,4.25439760520723e-15
"YGR189C_mRNA",2.41630457936993,6.00667213726177,66.5024037761635,3.49467181935461e-16,4.8639095008656e-15
"YKL182W_mRNA",-2.49550483452307,9.64966924649889,66.4841663937577,3.52715449746647e-16,4.89731835994383e-15
"YHR078W_mRNA",-1.54289397408876,5.48097629852069,66.4710445746824,3.55071250814008e-16,4.91820514316957e-15
